call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard,call_type
50512,27/12/2021,175,"2:58:31 PM","3:00:37 PM","3:04:49 PM",126,252,FALSE,0
50513,27/12/2021,176,"3:00:49 PM","3:01:16 PM","3:02:45 PM",28,89,TRUE,1
50514,27/12/2021,177,"3:00:52 PM","3:02:45 PM","3:12:00 PM",113,555,FALSE,1
50515,27/12/2021,178,"3:01:25 PM","3:03:30 PM","3:05:58 PM",125,148,FALSE,1
50516,27/12/2021,179,"3:01:26 PM","3:04:49 PM","3:07:51 PM",203,182,FALSE,1
50517,27/12/2021,180,"3:02:25 PM","3:05:58 PM","3:10:52 PM",213,294,FALSE,1
50518,27/12/2021,181,"3:03:13 PM","3:06:35 PM","3:09:46 PM",202,192,FALSE,2
50519,27/12/2021,182,"3:04:53 PM","3:07:51 PM","3:29:14 PM",178,1283,FALSE,1
50520,27/12/2021,183,"3:05:46 PM","3:09:46 PM","3:13:22 PM",240,215,FALSE,2
50521,27/12/2021,184,"3:07:00 PM","3:10:52 PM","3:12:35 PM",232,103,FALSE,2
50522,27/12/2021,185,"3:10:52 PM","3:12:00 PM","3:16:23 PM",68,264,FALSE,2
50523,27/12/2021,186,"3:15:26 PM","3:15:26 PM","3:24:17 PM",0,531,TRUE,0
50524,27/12/2021,187,"3:23:05 PM","3:23:05 PM","3:24:46 PM",0,101,TRUE,2
50525,27/12/2021,188,"3:23:28 PM","3:23:28 PM","3:27:24 PM",0,236,TRUE,1
50526,27/12/2021,189,"3:24:25 PM","3:24:25 PM","3:30:22 PM",0,357,TRUE,1
50527,27/12/2021,190,"3:25:27 PM","3:25:27 PM","3:28:00 PM",0,153,TRUE,1
50528,27/12/2021,191,"3:30:59 PM","3:30:59 PM","3:33:52 PM",0,174,TRUE,0
50529,27/12/2021,192,"3:34:58 PM","3:34:58 PM","3:37:23 PM",0,144,TRUE,1
50530,27/12/2021,193,"3:37:10 PM","3:37:10 PM","3:37:23 PM",0,13,TRUE,1
50531,27/12/2021,194,"3:39:49 PM","3:39:49 PM","3:44:42 PM",0,294,TRUE,2
50532,27/12/2021,195,"3:41:12 PM","3:41:12 PM","3:42:13 PM",0,62,TRUE,2
50533,27/12/2021,196,"3:45:02 PM","3:45:02 PM","3:45:13 PM",0,11,TRUE,1
50534,27/12/2021,197,"3:46:05 PM","3:46:05 PM","3:48:00 PM",0,115,TRUE,1
50535,27/12/2021,198,"3:51:08 PM","3:51:08 PM","3:54:38 PM",0,210,TRUE,0
50536,27/12/2021,199,"3:51:32 PM","3:51:32 PM","3:59:33 PM",0,481,TRUE,2
50537,27/12/2021,200,"3:52:16 PM","3:52:16 PM","3:58:27 PM",0,371,TRUE,2
50538,27/12/2021,201,"3:52:18 PM","3:52:18 PM","3:54:30 PM",0,132,TRUE,1
50539,27/12/2021,202,"3:53:04 PM","3:54:30 PM","4:00:16 PM",86,347,FALSE,1
50540,27/12/2021,203,"3:56:03 PM","3:56:03 PM","3:59:10 PM",0,187,TRUE,2
50541,27/12/2021,204,"3:56:32 PM","3:58:27 PM","4:03:58 PM",115,331,FALSE,1
50542,27/12/2021,205,"3:56:34 PM","3:59:10 PM","4:01:48 PM",156,157,FALSE,0
50543,27/12/2021,206,"3:58:41 PM","3:59:33 PM","4:17:24 PM",52,1071,TRUE,0
50544,27/12/2021,207,"4:00:40 PM","4:00:40 PM","4:05:33 PM",0,293,TRUE,0
50545,27/12/2021,208,"4:02:07 PM","4:02:07 PM","4:02:14 PM",0,7,TRUE,2
50546,27/12/2021,209,"4:05:14 PM","4:05:14 PM","4:07:33 PM",0,139,TRUE,2
50547,27/12/2021,210,"4:05:49 PM","4:05:49 PM","4:07:45 PM",0,116,TRUE,1
50548,27/12/2021,211,"4:07:34 PM","4:07:34 PM","4:08:28 PM",0,55,TRUE,1
50549,27/12/2021,212,"4:08:40 PM","4:08:40 PM","4:10:32 PM",0,112,TRUE,2
50550,27/12/2021,213,"4:10:21 PM","4:10:21 PM","4:10:26 PM",0,4,TRUE,1
50551,27/12/2021,214,"4:12:27 PM","4:12:27 PM","4:15:14 PM",0,167,TRUE,0
50552,27/12/2021,215,"4:13:53 PM","4:13:53 PM","4:27:05 PM",0,792,TRUE,1
50553,27/12/2021,216,"4:14:04 PM","4:14:04 PM","4:15:18 PM",0,74,TRUE,0
50554,27/12/2021,217,"4:14:18 PM","4:15:14 PM","4:22:44 PM",56,450,TRUE,1
50555,27/12/2021,218,"4:14:28 PM","4:15:18 PM","4:23:15 PM",50,477,TRUE,1
50556,27/12/2021,219,"4:16:21 PM","4:17:24 PM","4:18:38 PM",63,74,FALSE,1
50557,27/12/2021,220,"4:17:09 PM","4:18:38 PM","4:19:28 PM",89,49,FALSE,1
50558,27/12/2021,221,"4:18:20 PM","4:19:28 PM","4:25:10 PM",68,342,FALSE,1
50559,27/12/2021,222,"4:19:28 PM","4:22:44 PM","4:28:27 PM",196,343,FALSE,0
50560,27/12/2021,223,"4:19:51 PM","4:23:15 PM","4:23:39 PM",204,24,FALSE,1
50561,27/12/2021,224,"4:21:13 PM","4:23:39 PM","4:26:26 PM",146,167,FALSE,1
50562,27/12/2021,225,"4:23:06 PM","4:25:10 PM","4:27:08 PM",124,118,FALSE,0
50563,27/12/2021,226,"4:24:45 PM","4:26:26 PM","4:26:30 PM",101,4,FALSE,1
50564,27/12/2021,227,"4:25:26 PM","4:26:30 PM","4:37:14 PM",64,644,FALSE,0
50565,27/12/2021,228,"4:26:25 PM","4:27:05 PM","4:32:25 PM",41,320,TRUE,1
50566,27/12/2021,229,"4:26:42 PM","4:27:08 PM","4:48:56 PM",26,1308,TRUE,1
50567,27/12/2021,230,"4:33:35 PM","4:33:35 PM","4:36:59 PM",0,204,TRUE,0
50568,27/12/2021,231,"4:34:47 PM","4:34:47 PM","4:35:34 PM",0,46,TRUE,1
50569,27/12/2021,232,"4:36:47 PM","4:36:47 PM","4:42:02 PM",0,314,TRUE,1
50570,27/12/2021,233,"4:40:02 PM","4:40:02 PM","4:40:34 PM",0,31,TRUE,1
50571,27/12/2021,234,"4:43:14 PM","4:43:14 PM","4:44:04 PM",0,50,TRUE,2
50572,27/12/2021,235,"4:44:08 PM","4:44:08 PM","4:45:51 PM",0,103,TRUE,0
50573,27/12/2021,236,"4:44:59 PM","4:44:59 PM","4:54:49 PM",0,591,TRUE,2
50574,27/12/2021,237,"4:52:27 PM","4:52:27 PM","4:59:39 PM",0,432,TRUE,2
50575,27/12/2021,238,"4:55:18 PM","4:55:18 PM","4:58:42 PM",0,204,TRUE,2
50576,27/12/2021,239,"5:02:27 PM","5:02:27 PM","5:02:57 PM",0,30,TRUE,1
50577,27/12/2021,240,"5:03:22 PM","5:03:22 PM","5:08:42 PM",0,320,TRUE,0
50578,27/12/2021,241,"5:07:03 PM","5:07:03 PM","5:09:45 PM",0,162,TRUE,0
50579,27/12/2021,242,"5:08:57 PM","5:08:57 PM","5:09:31 PM",0,34,TRUE,1
50580,27/12/2021,243,"5:11:26 PM","5:11:26 PM","5:13:22 PM",0,116,TRUE,1
50581,27/12/2021,244,"5:12:17 PM","5:12:17 PM","5:16:59 PM",0,283,TRUE,1
50582,27/12/2021,245,"5:13:31 PM","5:13:31 PM","5:14:42 PM",0,71,TRUE,2
50583,27/12/2021,246,"5:22:02 PM","5:22:02 PM","5:23:31 PM",0,90,TRUE,1
50584,27/12/2021,247,"5:23:21 PM","5:23:21 PM","5:27:29 PM",0,248,TRUE,1
50585,27/12/2021,248,"5:23:25 PM","5:23:25 PM","5:25:45 PM",0,140,TRUE,1
50586,27/12/2021,249,"5:28:45 PM","5:28:45 PM","5:33:24 PM",0,279,TRUE,0
50587,27/12/2021,250,"5:28:49 PM","5:28:49 PM","5:34:36 PM",0,347,TRUE,1
50588,27/12/2021,251,"5:31:34 PM","5:31:34 PM","5:49:28 PM",0,1075,TRUE,0
50589,27/12/2021,252,"5:41:22 PM","5:41:22 PM","5:46:08 PM",0,285,TRUE,1
50590,27/12/2021,253,"5:42:35 PM","5:42:35 PM","5:45:51 PM",0,196,TRUE,2
50591,27/12/2021,254,"5:43:46 PM","5:43:46 PM","5:48:26 PM",0,280,TRUE,1
50592,27/12/2021,255,"5:44:21 PM","5:45:51 PM","5:46:09 PM",90,19,FALSE,1
50593,27/12/2021,256,"5:45:38 PM","5:46:08 PM","5:58:25 PM",30,738,TRUE,1
50594,27/12/2021,257,"5:48:10 PM","5:48:10 PM","5:50:15 PM",0,126,TRUE,2
50595,27/12/2021,259,"5:52:00 PM","5:52:00 PM","5:58:53 PM",0,413,TRUE,1
50596,27/12/2021,261,"5:53:42 PM","5:58:25 PM","5:59:19 PM",283,54,FALSE,2
50597,27/12/2021,262,"5:55:55 PM","5:58:53 PM","5:59:07 PM",177,14,FALSE,1
50598,28/12/2021,1,"8:00:00 AM","8:00:00 AM","8:04:02 AM",0,242,TRUE,1
50599,28/12/2021,2,"8:01:53 AM","8:01:53 AM","8:07:05 AM",0,312,TRUE,1
50600,28/12/2021,3,"8:02:11 AM","8:02:11 AM","8:03:21 AM",0,70,TRUE,1
50601,28/12/2021,4,"8:02:27 AM","8:02:27 AM","8:15:52 AM",0,805,TRUE,2
50602,28/12/2021,5,"8:06:04 AM","8:06:04 AM","8:19:20 AM",0,796,TRUE,1
50603,28/12/2021,6,"8:06:15 AM","8:06:15 AM","8:26:12 AM",0,1197,TRUE,1
50604,28/12/2021,7,"8:10:36 AM","8:10:36 AM","8:11:58 AM",0,82,TRUE,2
50605,28/12/2021,8,"8:10:36 AM","8:11:58 AM","8:16:01 AM",82,243,FALSE,0
50606,28/12/2021,9,"8:12:02 AM","8:15:52 AM","8:24:17 AM",230,505,FALSE,2
50607,28/12/2021,10,"8:13:12 AM","8:16:01 AM","8:23:20 AM",169,439,FALSE,0
50608,28/12/2021,11,"8:13:41 AM","8:19:20 AM","8:28:18 AM",339,538,FALSE,2
50609,28/12/2021,12,"8:14:39 AM","8:23:20 AM","8:27:37 AM",521,257,FALSE,1
50610,28/12/2021,13,"8:15:28 AM","8:24:17 AM","8:24:26 AM",528,9,FALSE,0
50611,28/12/2021,14,"8:17:40 AM","8:24:26 AM","8:25:48 AM",406,83,FALSE,1
50612,28/12/2021,15,"8:18:50 AM","8:25:48 AM","8:27:27 AM",419,99,FALSE,2
50613,28/12/2021,16,"8:22:05 AM","8:26:12 AM","8:40:43 AM",247,871,FALSE,1
50614,28/12/2021,17,"8:24:44 AM","8:27:27 AM","8:29:08 AM",164,101,FALSE,2
50615,28/12/2021,18,"8:27:05 AM","8:27:37 AM","8:36:16 AM",32,518,TRUE,1
50616,28/12/2021,19,"8:27:28 AM","8:28:18 AM","8:58:01 AM",51,1783,TRUE,2
50617,28/12/2021,20,"8:29:40 AM","8:29:40 AM","8:31:25 AM",0,105,TRUE,2
50618,28/12/2021,21,"8:30:17 AM","8:31:25 AM","9:00:19 AM",67,1735,FALSE,1
50619,28/12/2021,22,"8:30:19 AM","8:36:16 AM","8:36:45 AM",357,30,FALSE,1
50620,28/12/2021,23,"8:35:11 AM","8:36:45 AM","8:38:28 AM",95,102,FALSE,0
50621,28/12/2021,24,"8:41:43 AM","8:41:43 AM","8:43:12 AM",0,89,TRUE,1
50622,28/12/2021,25,"8:44:51 AM","8:44:51 AM","8:48:46 AM",0,234,TRUE,1
50623,28/12/2021,26,"9:00:38 AM","9:00:38 AM","9:08:07 AM",0,450,TRUE,1
50624,28/12/2021,27,"9:01:37 AM","9:01:37 AM","9:05:18 AM",0,220,TRUE,2
50625,28/12/2021,28,"9:03:13 AM","9:03:13 AM","9:10:08 AM",0,414,TRUE,0
50626,28/12/2021,29,"9:10:28 AM","9:10:28 AM","9:10:53 AM",0,24,TRUE,2
50627,28/12/2021,30,"9:13:52 AM","9:13:52 AM","9:13:57 AM",0,5,TRUE,1
50628,28/12/2021,31,"9:15:16 AM","9:15:16 AM","9:15:29 AM",0,13,TRUE,1
50629,28/12/2021,32,"9:17:56 AM","9:17:56 AM","9:22:35 AM",0,279,TRUE,0
50630,28/12/2021,33,"9:18:08 AM","9:18:08 AM","9:20:22 AM",0,134,TRUE,1
50631,28/12/2021,34,"9:22:24 AM","9:22:24 AM","9:31:30 AM",0,545,TRUE,2
50632,28/12/2021,35,"9:23:27 AM","9:23:27 AM","9:23:55 AM",0,28,TRUE,0
50633,28/12/2021,36,"9:23:38 AM","9:23:38 AM","9:26:28 AM",0,170,TRUE,0
50634,28/12/2021,37,"9:23:52 AM","9:23:52 AM","9:25:11 AM",0,79,TRUE,0
50635,28/12/2021,38,"9:27:34 AM","9:27:34 AM","9:34:58 AM",0,444,TRUE,1
50636,28/12/2021,39,"9:29:45 AM","9:29:45 AM","9:36:30 AM",0,405,TRUE,1
50637,28/12/2021,40,"9:30:59 AM","9:30:59 AM","9:40:29 AM",0,570,TRUE,2
50638,28/12/2021,41,"9:38:13 AM","9:38:13 AM","9:47:24 AM",0,551,TRUE,0
50639,28/12/2021,42,"9:40:03 AM","9:40:03 AM","9:42:55 AM",0,172,TRUE,1
50640,28/12/2021,43,"9:46:23 AM","9:46:23 AM","9:58:24 AM",0,721,TRUE,2
50641,28/12/2021,44,"9:52:03 AM","9:52:03 AM","9:52:45 AM",0,42,TRUE,1
50642,28/12/2021,45,"9:54:56 AM","9:54:56 AM","10:08:10 AM",0,793,TRUE,0
50643,28/12/2021,46,"9:57:54 AM","9:57:54 AM","10:03:36 AM",0,342,TRUE,1
50644,28/12/2021,47,"9:58:16 AM","9:58:16 AM","10:02:06 AM",0,230,TRUE,0
50645,28/12/2021,48,"9:58:46 AM","9:58:46 AM","10:05:35 AM",0,409,TRUE,2
50646,28/12/2021,49,"10:02:39 AM","10:02:39 AM","10:09:27 AM",0,408,TRUE,1
50647,28/12/2021,50,"10:02:41 AM","10:03:36 AM","10:16:52 AM",55,796,TRUE,0
50648,28/12/2021,51,"10:04:49 AM","10:05:35 AM","10:08:49 AM",46,194,TRUE,1
50649,28/12/2021,52,"10:05:40 AM","10:08:10 AM","10:12:35 AM",150,265,FALSE,0
50650,28/12/2021,53,"10:07:26 AM","10:08:49 AM","10:11:18 AM",82,149,FALSE,1
50651,28/12/2021,54,"10:07:53 AM","10:09:27 AM","10:12:39 AM",94,193,FALSE,1
50652,28/12/2021,55,"10:12:12 AM","10:12:12 AM","10:20:08 AM",0,476,TRUE,1
50653,28/12/2021,56,"10:12:26 AM","10:12:35 AM","10:14:16 AM",9,102,TRUE,2
50654,28/12/2021,57,"10:15:51 AM","10:15:51 AM","10:25:41 AM",0,591,TRUE,2
50655,28/12/2021,58,"10:19:17 AM","10:19:17 AM","10:25:36 AM",0,380,TRUE,1
50656,28/12/2021,59,"10:22:40 AM","10:22:40 AM","10:24:34 AM",0,113,TRUE,1
50657,28/12/2021,60,"10:22:47 AM","10:22:47 AM","10:23:08 AM",0,21,TRUE,1
50658,28/12/2021,61,"10:23:30 AM","10:23:30 AM","10:24:14 AM",0,44,TRUE,1
50659,28/12/2021,62,"10:25:34 AM","10:25:34 AM","10:27:26 AM",0,112,TRUE,1
50660,28/12/2021,63,"10:26:22 AM","10:26:22 AM","10:30:44 AM",0,262,TRUE,0
50661,28/12/2021,64,"10:28:19 AM","10:28:19 AM","10:28:58 AM",0,38,TRUE,0
50662,28/12/2021,65,"10:30:03 AM","10:30:03 AM","10:30:12 AM",0,9,TRUE,1
50663,28/12/2021,66,"10:33:32 AM","10:33:32 AM","10:43:09 AM",0,577,TRUE,2
50664,28/12/2021,67,"10:33:53 AM","10:33:53 AM","10:43:01 AM",0,548,TRUE,1
50665,28/12/2021,68,"10:36:10 AM","10:36:10 AM","10:41:27 AM",0,316,TRUE,1
50666,28/12/2021,69,"10:36:16 AM","10:36:16 AM","10:39:04 AM",0,168,TRUE,1
50667,28/12/2021,70,"10:36:49 AM","10:39:04 AM","10:41:15 AM",135,131,FALSE,1
50668,28/12/2021,71,"10:36:54 AM","10:41:15 AM","10:45:18 AM",261,242,FALSE,1
50669,28/12/2021,72,"10:38:27 AM","10:41:27 AM","10:51:36 AM",180,610,FALSE,1
50670,28/12/2021,73,"10:40:54 AM","10:43:01 AM","10:44:21 AM",126,80,FALSE,1
50671,28/12/2021,74,"10:47:03 AM","10:47:03 AM","10:48:25 AM",0,82,TRUE,1
50672,28/12/2021,75,"10:49:11 AM","10:49:11 AM","10:52:07 AM",0,177,TRUE,2
50673,28/12/2021,76,"10:49:36 AM","10:49:36 AM","10:57:12 AM",0,456,TRUE,1
50674,28/12/2021,77,"10:53:13 AM","10:53:13 AM","10:56:59 AM",0,226,TRUE,0
50675,28/12/2021,78,"10:53:29 AM","10:53:29 AM","11:02:10 AM",0,522,TRUE,1
50676,28/12/2021,79,"10:53:34 AM","10:53:34 AM","10:54:39 AM",0,66,TRUE,1
50677,28/12/2021,80,"10:54:15 AM","10:54:39 AM","10:55:35 AM",24,56,TRUE,0
50678,28/12/2021,81,"10:54:42 AM","10:55:35 AM","10:59:35 AM",53,240,TRUE,2
50679,28/12/2021,82,"10:56:42 AM","10:56:59 AM","10:57:22 AM",17,23,TRUE,2
50680,28/12/2021,83,"10:59:53 AM","10:59:53 AM","11:07:32 AM",0,459,TRUE,2
50681,28/12/2021,84,"11:02:28 AM","11:02:28 AM","11:09:33 AM",0,426,TRUE,1
50682,28/12/2021,85,"11:06:19 AM","11:06:19 AM","11:14:05 AM",0,466,TRUE,1
50683,28/12/2021,86,"11:06:55 AM","11:06:55 AM","11:12:48 AM",0,353,TRUE,2
50684,28/12/2021,87,"11:15:47 AM","11:15:47 AM","11:20:21 AM",0,274,TRUE,1
50685,28/12/2021,88,"11:17:20 AM","11:17:20 AM","11:21:00 AM",0,221,TRUE,2
50686,28/12/2021,89,"11:20:13 AM","11:20:13 AM","11:24:36 AM",0,262,TRUE,0
50687,28/12/2021,90,"11:22:32 AM","11:22:32 AM","11:27:57 AM",0,325,TRUE,2
50688,28/12/2021,91,"11:32:12 AM","11:32:12 AM","11:36:23 AM",0,251,TRUE,1
50689,28/12/2021,92,"11:32:58 AM","11:32:58 AM","11:37:29 AM",0,271,TRUE,1
50690,28/12/2021,93,"11:38:35 AM","11:38:35 AM","11:39:35 AM",0,60,TRUE,2
50691,28/12/2021,94,"11:40:25 AM","11:40:25 AM","11:44:18 AM",0,233,TRUE,1
50692,28/12/2021,95,"11:42:49 AM","11:42:49 AM","11:48:34 AM",0,345,TRUE,1
50693,28/12/2021,96,"11:47:21 AM","11:47:21 AM","11:49:08 AM",0,107,TRUE,1
50694,28/12/2021,97,"11:47:25 AM","11:47:25 AM","11:48:48 AM",0,83,TRUE,2
50695,28/12/2021,98,"11:48:48 AM","11:48:48 AM","11:51:47 AM",0,179,TRUE,2
50696,28/12/2021,99,"11:51:30 AM","11:51:30 AM","11:56:26 AM",0,296,TRUE,1
50697,28/12/2021,100,"11:55:17 AM","11:55:17 AM","11:59:40 AM",0,263,TRUE,2
50698,28/12/2021,101,"11:55:43 AM","11:55:43 AM","11:57:04 AM",0,81,TRUE,1
50699,28/12/2021,102,"11:55:52 AM","11:55:52 AM","11:56:43 AM",0,52,TRUE,2
50700,28/12/2021,103,"11:57:48 AM","11:57:48 AM","12:07:06 PM",0,558,TRUE,1
50701,28/12/2021,104,"12:02:42 PM","12:02:42 PM","12:02:58 PM",0,16,TRUE,1
50702,28/12/2021,105,"12:03:08 PM","12:03:08 PM","12:20:29 PM",0,1041,TRUE,1
50703,28/12/2021,106,"12:03:15 PM","12:03:15 PM","12:07:09 PM",0,234,TRUE,0
50704,28/12/2021,107,"12:04:24 PM","12:04:24 PM","12:06:35 PM",0,131,TRUE,1
50705,28/12/2021,108,"12:05:45 PM","12:06:35 PM","12:10:11 PM",50,216,TRUE,0
50706,28/12/2021,109,"12:05:56 PM","12:07:06 PM","12:08:01 PM",71,54,FALSE,0
50707,28/12/2021,110,"12:06:16 PM","12:07:09 PM","12:10:25 PM",53,196,TRUE,0
50708,28/12/2021,111,"12:09:16 PM","12:09:16 PM","12:09:32 PM",0,16,TRUE,1
50709,28/12/2021,112,"12:10:08 PM","12:10:08 PM","12:14:57 PM",0,288,TRUE,1
50710,28/12/2021,113,"12:10:24 PM","12:10:24 PM","12:13:29 PM",0,185,TRUE,1
50711,28/12/2021,114,"12:11:32 PM","12:11:32 PM","12:12:13 PM",0,42,TRUE,1
50712,28/12/2021,115,"12:12:12 PM","12:12:13 PM","12:13:21 PM",1,67,TRUE,0
50713,28/12/2021,116,"12:13:25 PM","12:13:25 PM","12:19:04 PM",0,339,TRUE,1
50714,28/12/2021,117,"12:19:52 PM","12:19:52 PM","12:20:06 PM",0,14,TRUE,1
50715,28/12/2021,118,"12:21:18 PM","12:21:18 PM","12:22:18 PM",0,60,TRUE,2
50716,28/12/2021,119,"12:30:11 PM","12:30:11 PM","12:33:57 PM",0,227,TRUE,1
50717,28/12/2021,120,"12:37:32 PM","12:37:32 PM","12:39:18 PM",0,106,TRUE,2
50718,28/12/2021,121,"12:37:33 PM","12:37:33 PM","12:39:46 PM",0,133,TRUE,1
50719,28/12/2021,122,"12:40:07 PM","12:40:07 PM","12:54:46 PM",0,878,TRUE,1
50720,28/12/2021,123,"12:40:33 PM","12:40:33 PM","1:01:09 PM",0,1237,TRUE,2
50721,28/12/2021,124,"12:41:25 PM","12:41:25 PM","12:46:48 PM",0,323,TRUE,2
50722,28/12/2021,125,"12:42:40 PM","12:42:40 PM","12:49:19 PM",0,399,TRUE,1
50723,28/12/2021,126,"12:43:55 PM","12:46:48 PM","12:50:34 PM",173,226,FALSE,2
50724,28/12/2021,127,"12:45:09 PM","12:49:19 PM","12:51:46 PM",249,148,FALSE,1
50725,28/12/2021,128,"12:46:44 PM","12:50:34 PM","12:50:46 PM",230,12,FALSE,1
50726,28/12/2021,129,"12:47:08 PM","12:50:46 PM","12:56:26 PM",218,340,FALSE,1
50727,28/12/2021,130,"12:54:13 PM","12:54:13 PM","12:54:27 PM",0,14,TRUE,1
50728,28/12/2021,131,"12:58:52 PM","12:58:52 PM","12:59:57 PM",0,65,TRUE,1
50729,28/12/2021,132,"1:01:22 PM","1:01:22 PM","1:01:49 PM",0,27,TRUE,1
50730,28/12/2021,133,"1:03:10 PM","1:03:10 PM","1:20:36 PM",0,1046,TRUE,1
50731,28/12/2021,134,"1:05:10 PM","1:05:10 PM","1:17:29 PM",0,740,TRUE,1
50732,28/12/2021,135,"1:05:55 PM","1:05:55 PM","1:07:29 PM",0,94,TRUE,1
50733,28/12/2021,136,"1:07:10 PM","1:07:10 PM","1:09:08 PM",0,118,TRUE,1
50734,28/12/2021,137,"1:11:44 PM","1:11:44 PM","1:13:08 PM",0,84,TRUE,1
50735,28/12/2021,138,"1:17:35 PM","1:17:35 PM","1:22:27 PM",0,292,TRUE,2
50736,28/12/2021,139,"1:17:49 PM","1:17:49 PM","1:23:24 PM",0,334,TRUE,0
50737,28/12/2021,140,"1:18:54 PM","1:18:54 PM","1:19:29 PM",0,35,TRUE,0
50738,28/12/2021,141,"1:23:19 PM","1:23:19 PM","1:26:45 PM",0,206,TRUE,1
50739,28/12/2021,142,"1:23:47 PM","1:23:47 PM","1:24:59 PM",0,72,TRUE,0
50740,28/12/2021,143,"1:27:47 PM","1:27:47 PM","1:32:58 PM",0,311,TRUE,0
50741,28/12/2021,144,"1:28:36 PM","1:28:36 PM","1:28:38 PM",0,2,TRUE,1
50742,28/12/2021,145,"1:31:44 PM","1:31:44 PM","1:32:57 PM",0,74,TRUE,1
50743,28/12/2021,146,"1:33:30 PM","1:33:30 PM","1:35:14 PM",0,104,TRUE,2
50744,28/12/2021,147,"1:33:49 PM","1:33:49 PM","1:33:54 PM",0,5,TRUE,1
50745,28/12/2021,148,"1:35:42 PM","1:35:42 PM","1:37:33 PM",0,111,TRUE,2
50746,28/12/2021,149,"1:37:43 PM","1:37:43 PM","1:38:54 PM",0,71,TRUE,2
50747,28/12/2021,150,"1:38:35 PM","1:38:35 PM","1:56:11 PM",0,1056,TRUE,2
50748,28/12/2021,151,"1:50:58 PM","1:50:58 PM","1:53:21 PM",0,143,TRUE,2
50749,28/12/2021,152,"1:51:28 PM","1:51:28 PM","1:53:03 PM",0,95,TRUE,2
50750,28/12/2021,153,"1:51:30 PM","1:51:30 PM","1:52:30 PM",0,61,TRUE,1
50751,28/12/2021,154,"1:56:54 PM","1:56:54 PM","1:59:48 PM",0,173,TRUE,1
50752,28/12/2021,155,"1:58:36 PM","1:58:36 PM","2:02:40 PM",0,244,TRUE,0
50753,28/12/2021,156,"2:01:08 PM","2:01:08 PM","2:01:10 PM",0,1,TRUE,1
50754,28/12/2021,157,"2:01:39 PM","2:01:39 PM","2:07:20 PM",0,341,TRUE,1
50755,28/12/2021,158,"2:04:34 PM","2:04:34 PM","2:10:32 PM",0,358,TRUE,0
50756,28/12/2021,159,"2:05:57 PM","2:05:57 PM","2:18:24 PM",0,747,TRUE,2
50757,28/12/2021,160,"2:06:22 PM","2:06:22 PM","2:09:34 PM",0,192,TRUE,2
50758,28/12/2021,161,"2:08:59 PM","2:08:59 PM","2:13:35 PM",0,276,TRUE,2
50759,28/12/2021,162,"2:09:55 PM","2:09:55 PM","2:12:59 PM",0,184,TRUE,1
50760,28/12/2021,163,"2:13:36 PM","2:13:36 PM","2:20:35 PM",0,419,TRUE,1
50761,28/12/2021,164,"2:15:53 PM","2:15:53 PM","2:23:51 PM",0,478,TRUE,1
50762,28/12/2021,165,"2:18:46 PM","2:18:46 PM","2:26:47 PM",0,481,TRUE,0
50763,28/12/2021,166,"2:19:01 PM","2:19:01 PM","2:19:18 PM",0,17,TRUE,1
50764,28/12/2021,167,"2:30:35 PM","2:30:35 PM","2:31:45 PM",0,69,TRUE,1
50765,28/12/2021,168,"2:31:34 PM","2:31:34 PM","2:46:29 PM",0,895,TRUE,1
50766,28/12/2021,169,"2:31:54 PM","2:31:54 PM","2:40:23 PM",0,510,TRUE,1
50767,28/12/2021,170,"2:36:41 PM","2:36:41 PM","2:37:55 PM",0,74,TRUE,1
50768,28/12/2021,171,"2:38:27 PM","2:38:27 PM","2:39:26 PM",0,59,TRUE,1
50769,28/12/2021,172,"2:39:18 PM","2:39:18 PM","2:43:25 PM",0,247,TRUE,0
50770,28/12/2021,173,"2:41:40 PM","2:41:40 PM","2:46:40 PM",0,301,TRUE,1
50771,28/12/2021,174,"2:41:42 PM","2:41:42 PM","2:46:18 PM",0,276,TRUE,0
50772,28/12/2021,175,"2:42:01 PM","2:43:25 PM","2:50:52 PM",84,448,FALSE,0
50773,28/12/2021,176,"2:42:23 PM","2:46:18 PM","2:50:52 PM",235,274,FALSE,2
50774,28/12/2021,177,"2:43:33 PM","2:46:29 PM","2:56:37 PM",176,607,FALSE,2
50775,28/12/2021,178,"2:46:31 PM","2:46:40 PM","2:48:17 PM",9,97,TRUE,2
50776,28/12/2021,179,"2:46:50 PM","2:48:17 PM","2:57:42 PM",87,565,FALSE,1
50777,28/12/2021,180,"2:47:58 PM","2:50:52 PM","3:00:58 PM",173,606,FALSE,2
50778,28/12/2021,181,"2:48:40 PM","2:50:52 PM","2:52:36 PM",132,104,FALSE,0
50779,28/12/2021,182,"2:49:42 PM","2:52:36 PM","2:52:54 PM",174,17,FALSE,0
50780,28/12/2021,183,"2:50:42 PM","2:52:54 PM","3:00:53 PM",131,480,FALSE,1
50781,28/12/2021,184,"2:52:43 PM","2:56:37 PM","3:00:41 PM",234,245,FALSE,1
50782,28/12/2021,185,"2:55:45 PM","2:57:42 PM","3:01:29 PM",117,227,FALSE,1
50783,28/12/2021,186,"2:55:51 PM","3:00:41 PM","3:14:16 PM",290,815,FALSE,0
50784,28/12/2021,187,"2:59:19 PM","3:00:53 PM","3:01:29 PM",94,36,FALSE,1
